num,date,mos,mean_temp,min_temp,max_temp,rain,wind,hum,atm,sun,cloud,g_temp,b_eva,s_eva
1076,2020-10-03,2479,19.9,18.3,23.2,0,1.6,72.5,1004.9,9.8,8,19.8,2.2,3.2
1077,2020-10-04,3240,16.6,10.6,21.8,0,2.8,65.1,1002.7,12.4,7.1,17.8,2.8,4
1078,2020-10-05,2031,13.3,8.5,18.4,,2.5,57.3,1007.9,19.4,2.3,14.5,3.6,5.1
1079,2020-10-06,1507,14.2,9.3,19.7,,2,55.9,1012.2,19.8,2.5,14.6,3.8,5.4
1080,2020-10-07,1668,16,9.9,22,,1.9,48.9,1015.8,17,3.8,14.9,3.7,5.3
1081,2020-10-08,1766,17.2,12.1,23.1,,3.1,53,1016.7,19.3,0.1,15.9,4.6,6.6
1082,2020-10-09,2326,17.2,12.4,23.3,,3,53.4,1013.2,18.6,4.6,16.6,4,5.8
1083,2020-10-10,2573,16.9,12.3,21.5,,2,60.1,1009.7,15.3,5.3,16.6,2.9,4.2
1084,2020-10-11,2291,16.9,12.7,20.8,,1.8,68.5,1006.1,11.5,5.8,16.1,2,2.8
1085,2020-10-12,1526,16.2,12.1,21.3,,2.2,68.6,1005.2,13.6,2.6,16.8,2.7,3.9
1086,2020-10-13,1834,13.6,8.6,18.4,,2.2,52.3,1010.7,14.2,3.5,14.2,2.8,4
1087,2020-10-14,1043,12.8,8.5,18,,2.4,47,1014.6,12.2,6.6,14.3,3.2,4.6
1088,2020-10-15,722,11.7,6.5,18.5,,1.5,41.8,1015.8,14.5,6.6,13.1,2.9,4.2
1089,2020-10-16,729,11.8,8.6,15.4,,1.5,64.3,1013.7,5.3,7.6,12.5,1.2,1.6
1090,2020-10-17,651,13.1,8.7,18.6,,1.8,64.3,1013,17.7,1,13.1,3.3,4.7
1091,2020-10-18,723,13.6,7.2,20.2,,2,65.5,1013.6,16,0.5,12.9,2.8,4
1092,2020-10-19,990,15.1,9.8,21.3,,1.7,74.4,1014.7,15.3,0,14.3,2.7,3.8
1093,2020-10-20,949,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1094,2020-10-21,"1,089",15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1095,2020-10-22,982,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1096,2020-10-23,519,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1097,2020-10-24,270,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1098,2020-10-25,358,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1099,2020-10-26,536,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1100,2020-10-27,535,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1101,2020-10-28,884,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1102,2020-10-29,695,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1103,2020-10-30,543,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1104,2020-10-31,454,15.2,9.9,21.7,,1.6,67.1,1015.4,15.7,0.4,14.5,2.9,4.1
1105,2021-05-01,388,10.2,8.5,15.3,8,2.7,80.8,995.6,11.9,9.4,12.4,1.8,2.6
1106,2021-05-02,151,12.4,7.3,18.7,1.7,3.1,67.9,1006.2,27.7,2.6,16.8,4.5,6.4
1107,2021-05-03,608,14.1,8.4,20.3,,2.1,56.4,1007.6,27.7,3.8,17.3,4.9,7
1108,2021-05-04,869,13.8,11.4,15.8,19.6,2.1,82.6,999.3,3.7,9.6,13.5,1,1.4
1109,2021-05-05,448,13.9,10.3,18.4,0.1,3.5,64.4,1002.3,28.3,2.6,17.6,4.7,6.7
1110,2021-05-06,717,15.7,7.9,23.1,,2.4,46.4,1005.1,23.8,4.8,16.8,4.9,7
1111,2021-05-07,1041,14.4,10.7,17.2,8.8,3.4,60.3,996,17.1,3.1,15.5,3.1,4.5
1112,2021-05-08,679,14.3,8.9,21,,3.4,66.1,994.4,23,1.1,16.9,4.4,6.3
1113,2021-05-09,1198,15.7,10,21.8,,3.5,51.3,999.3,30.4,0.3,18.2,6.2,8.9
1114,2021-05-10,1308,13.2,11.7,14.6,0,1.8,67.9,1003.2,4.7,8.6,13.5,1.5,2.2
1115,2021-05-11,787,18.5,9.4,25.7,,2.7,48.9,1003.1,27.2,6,18.7,6.6,9.5
1116,2021-05-12,1042,22,16.9,27.7,,2.2,39.5,1001.9,26.5,4.5,21.7,5.9,8.5
1117,2021-05-13,1449,22.9,16.6,29.6,,1.9,54.4,1001.1,27.3,0,24.6,5.3,7.6
1118,2021-05-14,1477,24.1,18,30.8,,1.7,60.3,1000.7,24.4,7.1,25.2,5.2,7.4
1119,2021-05-15,1496,22.1,20.8,26.2,15,1.7,79.5,996.4,9.4,9.8,22.9,1.6,2.3
1120,2021-05-16,1094,18.4,14.8,20.8,66.9,2.5,97.6,991.1,3.1,10,19.6,0.7,1
1121,2021-05-17,1021,15.3,14.2,16.7,3.1,1.6,93,997,5.2,9,17.4,0.9,1.3
1122,2021-05-18,1052,17.9,13.6,24.5,,1.7,70.5,1000.5,24.1,4.4,20.2,4.4,6.3
1123,2021-05-19,1369,19.9,12.4,26.6,,1.8,52.3,1001.8,29.9,2.6,22.3,5.8,8.3
1124,2021-05-20,1725,18.7,15.6,22.9,0.9,2.5,59.8,995.2,6.8,9.9,17.9,2.2,3.2
1125,2021-05-21,1423,16,14.2,18.2,6.9,1.7,86.5,995.9,7.4,9.5,17.4,1.5,2.2
1126,2021-05-22,1341,18.6,13.8,23.8,0.2,2.5,69.3,1000.8,28.7,1.5,21.8,5.2,7.4
1127,2021-05-23,1942,19.5,14.3,25.1,,1.7,64.4,1000.8,19.3,6.9,21,3.7,5.3
1128,2021-05-24,2248,19.4,16.4,24.5,,2.7,61,997.9,26.9,3.3,22.8,5.2,7.5
1129,2021-05-25,1949,15.3,11.9,19.3,8.3,3.2,72.3,997,19.3,5.3,17.9,3.5,5
1130,2021-05-26,1692,18,11.5,23,0,2.9,58.5,997.4,18,7.6,18.8,4.1,5.8
1131,2021-05-27,2532,15.8,13.9,18.7,8.9,2.8,83,991.6,5.1,6.5,16.4,1,1.4
1132,2021-05-28,1939,15.3,12.4,19.7,12.3,2.6,86,990.6,11.3,8.6,17.4,2.3,3.3
1133,2021-05-29,2337,15.4,12.8,19.1,0.3,2.2,79.8,996.7,10.5,5.1,18.1,1.8,2.6
1134,2021-05-30,1883,18.4,10.8,26.3,18.1,2.1,73,998.9,29.5,3.9,21.9,4.7,6.7
1135,2021-05-31,2586,19.9,16.5,23.8,4,1.8,78.9,1001.1,12.5,7.4,21.1,2.5,3.5
1136,2021-06-01,3068,20.2,15.9,23.9,3.2,2.2,74.6,1003.9,13,8.1,21.1,2.7,3.9
1137,2021-06-02,2988,23.2,16.6,29.7,,2.1,64.4,1002.6,26.8,3.4,25,5.4,7.7
1138,2021-06-03,3264,19.1,14.6,22.7,18.1,1.8,80.8,994.3,5.1,9.6,20.4,1.3,1.8
1139,2021-06-04,1898,18.5,13.3,23.6,,2.9,69.4,991.7,29,2.6,22.7,5.5,7.8
1140,2021-06-05,2862,20.8,17,25.7,,3.3,68.1,991,23.1,3,22.2,4.8,6.9
1141,2021-06-06,3018,23,18.4,28.2,,2.2,69.6,996.7,23.5,3.8,25,4.7,6.8
1142,2021-06-07,3282,21.1,19.4,24,0,1.7,71.5,1003.8,7,7.8,21.1,1.8,2.6
1143,2021-06-08,3151,23.6,18.8,29.5,0.1,1.7,69.6,1005.1,21.3,5.4,25.4,4.1,5.8
1144,2021-06-09,3653,25.8,19.5,31.6,,1.6,59.1,1004.6,24.8,3.4,26.5,5.1,7.3
1145,2021-06-10,3977,24.9,20.5,29.8,6.1,2.2,68.5,1000.8,14.1,8.5,25.5,3.3,4.7
1146,2021-06-11,3280,21.5,19.9,24.4,4.6,2.8,84.5,1000.1,10.1,6.4,23.8,2.1,2.9
1147,2021-06-12,3544,24.2,18.2,30.2,,1.8,74.6,1001.7,26.9,5,27.3,5.2,7.4
1148,2021-06-13,3550,24.8,20.9,29.7,,2,72.6,998.4,26.5,3.5,27.9,5.2,7.4
1149,2021-06-14,3108,24.8,18.9,30.2,,2.1,68.8,995.7,22.3,6.8,27.8,4.1,5.9
1150,2021-06-15,2896,22.5,21.5,25.3,1.9,2.3,79.1,994.5,7.6,7,23.3,2.5,3.5
1151,2021-06-16,2812,24.3,20.3,28.9,,3.6,59.9,995.5,27.3,2.5,27.3,5.9,8.4
1152,2021-06-17,2473,21.9,19.6,25,0,2.4,71.4,995.8,9.6,9.4,23.4,2,2.9
1153,2021-06-18,2080,20,19,21.4,6.3,2.5,92.1,991.5,4.5,9.8,21.6,1.1,1.6
1154,2021-06-19,2317,22.3,17.5,27.4,,1.8,74,991.4,26.5,4.1,26.1,5,7.1
1155,2021-06-20,2673,22.9,17.6,29,,2.8,73.3,990.9,25.9,3.1,26.9,4.9,7
1156,2021-06-21,2605,23.6,19.2,28.5,,2.2,67,994.5,25.7,3.3,28.1,5.3,7.6
1157,2021-06-22,2982,22.8,19.7,28.6,0,2.1,67.9,998.3,20.2,6.8,25.8,4.1,5.8
1158,2021-06-23,2683,22.4,18.8,27.9,7.5,2.4,70.5,1000.4,19.5,4.4,26.9,3.8,5.4
1159,2021-06-24,2624,23,18.5,28,,1.9,71.1,1001.2,17.8,3,25.2,3.4,4.9
1160,2021-06-25,3341,24.1,19.5,29.5,,2,69,1000.7,24.7,4,28,4.6,6.6
1161,2021-06-26,3241,22.8,19.9,26.7,4.5,1.8,78.5,1000.5,14.2,7.3,25,3.1,4.4
1162,2021-06-27,3036,24.5,19.8,30.8,38.2,2,72.1,997.3,22.5,5.4,27.8,4.3,6.1
1163,2021-06-28,2906,23.7,21,29.2,0.1,1.9,76.4,995.4,13.5,8.1,25,3,4.3
1164,2021-06-29,262,23.9,21.3,28.4,8,1.8,78.6,995.6,14.1,6.5,26.4,2.4,3.5
1165,2021-06-30,,24.3,21,28.8,6,1.3,77.9,997.1,16.2,6.1,26.3,3.4,4.8
1166,2021-07-01,,26.3,21.4,31,,1.8,70.9,996.8,20.6,2.3,27.4,4,5.7
1167,2021-07-02,,27.1,23.6,31.8,,2.3,64.1,998.7,22.2,5.8,27.2,5.2,7.4
1168,2021-07-03,,22.6,19.6,25.7,60,3.6,80,996.3,7.5,8.5,23.5,1.6,2.3
1169,2021-07-04,,21.4,19.8,23.1,21.4,2.3,96.8,994.4,2.7,9.9,22.2,0.8,1.2
1170,2021-07-05,,23.3,20.1,26.9,,1.4,80.3,999.8,12.6,8.9,24.6,2.5,3.6
1171,2021-07-06,,25.3,21,30.1,,1.6,73.4,997.2,19.2,7,26.8,3.7,5.3
1172,2021-07-07,,26.4,23.9,29.1,12.7,1.5,78.5,997.1,11.8,9.4,26.6,2.3,3.2
1173,2021-07-08,,26,23.8,29.8,2.9,2,81.6,995.2,14.1,7.1,27,2.9,4.1
1174,2021-07-09,,25.5,23.6,29.2,0,1.9,77.3,995.5,14.5,6.5,27,2.9,4.1
1175,2021-07-10,,25.9,23.1,29.2,0.5,2.4,80.4,997.5,17.4,7.4,26.9,3.5,5
1176,2021-07-11,,25.7,24.1,27.5,0.4,2.2,86.8,999.9,7.5,7.8,26.3,1.8,2.5
1177,2021-07-12,-,28.1,23.8,32.5,,1.6,75.1,1000,19.1,6.6,29,3.7,5.4
1178,2021-07-13,-,28.8,26.3,31.5,,1.7,76.1,999.8,11.6,6.8,28.5,2.8,4
1179,2021-07-14,780,29.7,26.1,33.5,,2.2,71.4,1002.1,22.5,7,30.6,4.8,6.8
1180,2021-07-15,2025,29.1,25.9,34.5,0,2.1,71.1,1004.5,22.8,5.1,31.8,4.8,6.9
1181,2021-07-16,2390,28.8,24.2,35.2,,2.2,68.4,1004.3,26.8,3.5,32.5,5.8,8.3
1182,2021-07-17,3614,29.1,24.7,32.8,0,2.3,63.1,1002.1,22.6,4.8,32.4,5.1,7.4
1183,2021-07-18,3580,29.6,25.7,34.1,,2.1,62.5,1001.4,23.4,5.6,33.1,5.1,7.3
1184,2021-07-19,3635,26.4,24,30.5,67.4,1.9,80.1,1003.4,10.1,6.9,28,2.1,3.1
1185,2021-07-20,3147,27.9,23.6,31.8,0,1.5,75.8,1004.4,14.6,7.6,28.9,3.2,4.5
1186,2021-07-21,3322,30.5,25.3,35.3,,1.7,64,1002.9,24.1,3.5,30.5,5.3,7.5
1187,2021-07-22,3194,31.2,26.5,35.9,,2,59.8,1000.9,27.7,4,31.4,6.2,8.9
1188,2021-07-23,3052,31.2,27.2,35.8,,1.8,61.8,999.3,26.9,2.3,32.2,6,8.6
1189,2021-07-24,3146,31.7,26.9,36.5,,1.7,57.4,998.2,27.8,3,32.6,6.3,9
1190,2021-07-25,3274,31.5,27.2,35.9,,2,55.8,996.5,27.6,4.9,34.2,6.5,9.3
1191,2021-07-26,2952,31.2,27.4,35.4,,2.4,54.9,994.6,29.3,1.6,35.3,7,9.9
1192,2021-07-27,2628,31.1,27.8,35.7,,2.1,60.5,992.9,17.2,3.9,33.3,4.3,6.1
1193,2021-07-28,2982,30.4,27.1,34.7,0,1.9,67.4,992.5,16.4,3.8,33.5,3.5,5
1194,2021-07-29,2927,29.6,27,33.3,,2,69.9,991.9,14.9,6.8,31.3,3.7,5.3
1195,2021-07-30,2925,30.5,25.8,35.4,,2.1,63.1,990.5,21.9,6.5,33.5,5,7.2
1196,2021-07-31,2289,29.8,26.8,34.3,3,2.5,69.9,990.6,21.2,6.9,31.6,4.6,6.5
1197,2021-08-01,2971,27.1,25.1,28.8,21,1.3,81.8,991,6.6,9.8,28.3,1.3,1.9
1198,2021-08-02,2676,26.5,25,28.6,1.7,1.6,82.6,993.6,8.4,9,27.8,2,2.9
1199,2021-08-03,2403,28,24.1,31.4,0,1.8,76.9,997.7,13.3,6.1,29,2.8,4
1200,2021-08-04,2447,28.9,26.3,33.2,,2,70.6,998.8,19.6,5.9,29.9,4.4,6.4
1201,2021-08-05,2468,29.4,25.6,33.7,,2.1,68.1,996.4,20.5,4.6,30.7,4.5,6.4
1202,2021-08-06,2547,28.1,26,32.2,,2.1,68.4,994,18.1,7.4,33.8,4,5.7
1203,2021-08-07,2384,28,23.4,32.3,,2.1,65,993.5,23.5,3.3,35.3,4.8,6.8
1204,2021-08-08,2771,26.8,24.4,32.1,12.7,1.7,74.8,993.4,11.9,8.1,28.9,2.9,4.2
1205,2021-08-09,2740,28.3,23.3,33.6,,2.3,62.4,993.6,24.7,5.6,31.7,5.8,8.4
1206,2021-08-10,2630,27.7,24.3,32.2,,2.3,62.5,997.5,20.1,4.5,31.1,4.1,5.9
1207,2021-08-11,2919,27.4,24.1,31.6,0,2,70.3,1000.1,16.6,5.8,31.5,3.8,5.5
1208,2021-08-12,3015,26.8,24,31.7,0,1.8,67.1,999.6,14.8,5.9,29.6,3.3,4.7
1209,2021-08-13,2435,26.6,23.4,30.1,,2,70.4,996.7,12,8,28.8,2.9,4.1
1210,2021-08-14,2645,26.1,23.4,30.5,,3,63.9,998.3,15.6,6.5,29.6,4.3,6.1
1211,2021-08-15,2521,26.9,21.7,32.4,,2.3,59.6,1003.6,23.3,1.8,30.6,5.3,7.6
1212,2021-08-16,2460,27.3,22.5,32.8,0,2.3,61.1,1004,23.2,3.8,33.6,5.2,7.4
1213,2021-08-17,2337,25.9,21.9,31.3,9.3,2.4,65,1000.2,17.5,5.5,30.6,3.7,5.3
1214,2021-08-18,2410,24.3,20.6,31,5.6,2.8,69.6,1000.4,17.9,5.3,25.1,4.5,6.4
1215,2021-08-19,2728,26,21,31.5,,2.6,57.1,1001.6,21,4,29.1,4.9,7
1216,2021-08-20,3201,26.6,22.6,30.7,0,2.3,63.6,1001.4,17.2,6.9,28.9,3.7,5.3
1217,2021-08-21,3218,23.8,21,25.5,62.8,2.7,88.1,993.1,6.3,8.8,25.7,1.3,1.9
1218,2021-08-22,2982,24.4,22.4,27,0,2.1,81.5,998.3,8.6,8.6,24.7,1.9,2.7
1219,2021-08-23,3058,22.4,21,24,7.4,2,89.3,998.7,3.8,9.5,22.9,0.9,1.3
1220,2021-08-24,2622,23.4,21.1,26.4,10.5,2.9,93.6,989.8,4.6,10,24,1,1.4
1221,2021-08-25,3006,25,23.5,27.3,0.3,1.8,85.5,996.4,9,8.4,26.7,1.9,2.7
1222,2021-08-26,2829,25.5,22.9,27.9,0.7,2.5,84.9,1001.8,8.1,8.1,25.9,1.7,2.5
1223,2021-08-27,3349,22.4,20.4,25.5,0.9,1.3,83.5,1003.2,3,9.1,23.1,0.9,1.3
1224,2021-08-28,2349,23.6,19.7,28.2,,1.8,80.4,1004.2,15.4,8.4,25.1,2.9,4.1
1225,2021-08-29,3179,23.7,21.9,26.3,0.9,1.6,82.6,1004,9.6,8.6,24.3,1.9,2.7
1226,2021-08-30,3546,24.2,21.2,27.7,0,1.4,77.5,1005.9,12.5,8.3,25.3,2.4,3.4
1227,2021-08-31,3821,20.5,18.1,23.1,77.4,2.3,93.3,1004.6,2.4,9.9,21.2,0.7,1
1228,2021-09-01,2466,21.4,18.5,23.9,0.8,2.9,83.1,999.7,7.2,9.3,22.4,1.9,2.7
1229,2021-09-02,3117,23.5,20.7,26.7,,2.1,70.3,999.9,13.2,8.3,24.4,3,4.3
1230,2021-09-03,3314,24.3,20.6,29.2,,2.4,60.3,999.8,24.6,1.9,26.7,5.3,7.6
1231,2021-09-04,3288,23.2,18.5,28.6,,2.7,57,1005.3,20.6,4.4,25.7,4.7,6.8
1232,2021-09-05,2693,23.1,19.4,27.3,,3.2,61.1,1008.4,15.8,5.8,23.8,4,5.7
1233,2021-09-06,2721,22.3,18,26.4,12,3.2,70.1,1006.1,12,8.9,23.2,2.6,3.7
1234,2021-09-07,2054,19.6,17.6,20.9,29.6,2.3,98.1,997.9,1.8,10,20.4,0.6,0.8
1235,2021-09-08,1892,22.2,19,26.9,1.6,1.7,81.3,1000.5,18.2,4.5,23.7,3.3,4.8
1236,2021-09-09,2807,23.5,19.1,29.1,,1.5,76.5,1003.6,18.9,6.5,25.5,3.3,4.7
1237,2021-09-10,2968,23.6,19.5,28.9,,1.9,76,1003.2,17,3.9,25.6,3.5,4.9
1238,2021-09-11,3221,24,19.9,29.4,,1.7,73.1,1002.7,19.5,2,25.8,4,5.7
1239,2021-09-12,3247,24.2,19.2,29.8,,1.8,64.6,1003.2,22.2,1.9,26.4,4.8,6.8
1240,2021-09-13,3258,24.8,20.8,30.3,,2.4,67.1,1006.4,17.6,6.9,26.9,3.9,5.5
1241,2021-09-14,3268,24.6,20,29.5,,2.6,63.3,1005.4,21.9,2.4,27.8,5.4,7.7
1242,2021-09-15,3453,23.6,19.5,28.9,,3.6,57.5,1006.2,22.6,0.6,27,5.4,7.8
1243,2021-09-16,3165,22.9,18,27.3,,2.6,61.1,1002.8,20.2,5.1,26.6,4.1,5.8
1244,2021-09-17,3197,23.5,20.5,28.2,,3,61.4,999.7,18.1,3.8,27.6,4.5,6.5
1245,2021-09-18,3422,23.9,18.9,29.8,,1.6,65.1,1004.4,19.8,2.3,29.4,4,5.7
1246,2021-09-19,3471,23.7,20.8,27.8,,1.9,62.9,1005.6,14,6.3,26.8,3.2,4.6
1247,2021-09-20,3974,23.7,19,28.4,,2.7,63.6,1000.8,19.9,5.9,29,4.1,5.9
1248,2021-09-21,3267,22,17.4,26.2,68.1,2.9,85.1,995.1,11.8,8,23.9,2.5,3.6
1249,2021-09-22,2765,20.2,16.8,24.3,4.5,2.7,79,998.5,14.9,4.1,22,3.1,4.5
1250,2021-09-23,3152,20.9,16.9,25.9,,2.4,67.3,1006.6,18,3.4,22.7,3.6,5.2
1251,2021-09-24,3309,21.8,16.7,26.9,,2.2,67.5,1012.3,18.3,1.5,23.1,3.7,5.3
1252,2021-09-25,3292,21.2,18.7,23.1,,2.3,72.6,1013.1,7.2,8.6,21.1,1.9,2.7
1253,2021-09-26,3168,22.6,18.4,27.3,,2.3,63,1010.4,18.1,6.8,23.9,3.8,5.4
1254,2021-09-27,3397,21.6,18.7,25,0,2.4,66,1005.8,11.4,8.3,21.6,2.6,3.7
1255,2021-09-28,2780,21.5,19.6,24.4,1.3,2.2,75.1,1002.6,9.3,9.8,22.5,1.9,2.7
1256,2021-09-29,2681,20.2,17.8,21.4,13.1,1.7,93.5,997.9,2.9,7.6,21.1,0.7,1
1257,2021-09-30,1735,20.3,16,25.9,,1.5,83.9,999.2,17.2,2,22.2,3,4.3
1258,2021-10-01,2406,21.1,16.9,27.5,13.3,2.4,75.8,998.8,18.4,2.9,22.9,3.6,5.1
1259,2021-10-02,2483,20.7,16.4,26.6,,1.6,77.1,1003.6,16.9,4,23.2,3.2,4.5
1260,2021-10-03,2552,22.3,17.1,28.8,,1.9,69.5,1008.4,17.5,2,22.9,3.6,5.2
1261,2021-10-04,3055,22.9,19.2,25.6,3.6,2.9,81,1009.2,3,9.5,21.7,1.4,2
1262,2021-10-05,2476,23.6,21.7,26.5,0,3.3,82.4,1010.1,8.1,8.1,23.2,1.8,2.6
1263,2021-10-06,2673,18.8,17.9,21.7,6.4,2.8,91.5,1009.5,3.3,9,20.2,0.6,0.9
1264,2021-10-07,2698,19.4,17.9,21.9,4.6,1.9,85.5,1006.7,4.9,9.4,20.6,1.1,1.6
1265,2021-10-08,2906,18.8,17.5,20,3.5,1.7,91.3,1010.9,2.8,9.5,19.8,0.8,1.1
1266,2021-10-09,2317,20.9,18.5,24.1,0.4,2.3,83.5,1011.8,7.1,6.8,20.5,1.5,2.1
1267,2021-10-10,2580,19.9,14.9,24.3,14.2,2.2,89,1007.9,3.1,9.8,20.6,0.9,1.3
1268,2021-10-11,2368,15.2,12.6,17.8,0.3,2.2,78.6,1011.4,8.5,8.3,18,1.7,2.5
1269,2021-10-12,2341,17.9,15.8,21.3,,3.3,67.1,1014.8,11.6,6.9,18.2,2.8,4
1270,2021-10-13,2322,19.6,14.9,25.2,,2.4,66.6,1013.5,17.3,2.1,19.3,3.1,4.5
1271,2021-10-14,2309,19.7,17.4,23.9,,2,73.6,1009.2,12.9,5.8,20.9,2.6,3.7
1272,2021-10-15,2308,19,17,21.4,0,2.1,74.4,1008.2,7.2,9.6,20.1,2.1,3
1273,2021-10-16,2088,10.7,4.2,18.1,0,3.4,47.5,1013,8.8,6.1,13.8,2.6,3.7
1274,2021-10-17,1210,5.6,1.3,10.8,,2.9,37.4,1017.7,18.7,0,10.5,3.1,4.4
1275,2021-10-18,920,9.6,2.8,16.1,5.6,2,60.4,1012.9,12.1,6.6,11.7,2,2.8
1276,2021-10-19,351,10.9,7.1,15,4.4,2.4,72.8,1009.3,13.3,4,13.9,2.2,3.2
1277,2021-10-20,315,9.5,4.6,15.8,,1.7,64.9,1011,16.7,0.3,12.7,2.6,3.7
1278,2021-10-21,341,9.8,4.9,16.2,,1.7,64.1,1009.7,5.1,3.3,12.2,1.1,1.5
1279,2021-10-22,342,10.8,5.2,17.2,,1.8,58.4,1012.2,16.5,0.8,12.5,3,4.3
1280,2021-10-23,437,11.4,5.7,18.4,,1.6,57.3,1017.7,16.3,0.3,12.5,2.9,4.2
1281,2021-10-24,419,11.4,6,18.1,,1.7,63.1,1015.9,16,0.3,12.4,2.5,3.5
1282,2021-10-25,444,11.7,6.3,17.6,,1.9,64.5,1012.7,11.7,0.8,12.7,1.9,2.7
1283,2021-10-26,400,13,7.7,19,,1.7,74.5,1009.9,13.1,3.6,12.9,2.1,3
1284,2021-10-27,669,13.4,9.8,18.1,0,2.2,63.4,1009.2,14.7,2.5,13.9,2.9,4.1
1285,2021-10-28,691,12.7,7.1,20,,1.4,54.6,1013.1,15.6,0,12.7,3.1,4.4
1286,2021-10-29,765,14.6,10.5,20.6,,2,55.9,1014.5,14.2,4.6,13.9,2.7,3.9
1287,2021-10-30,829,13.8,11,18,,1.6,62.4,1013.5,6.4,6.1,12.9,1.3,1.9
1288,2021-10-31,745,14.1,9.2,20.3,0.7,1.6,73.3,1013.4,12.3,3.8,14,2.1,2.9
